campaign_id,city,segment,channel,category,discount_pct,baseline_orders,avg_ticket,unit_cost,logistics_capacity,seasonality_index,baseline_return_rate,incremental_orders_pct
CMP-0949,Medellin,Frecuente,Digital,Hogar,15,335,261538.0,159295.0,0.948,0.931,0.058,12.955
CMP-0950,Bucaramanga,Frecuente,Digital,Bienestar,10,316,316905.0,233677.0,0.935,0.956,0.027,12.923
CMP-0951,Pereira,Alto valor,Digital,Bienestar,0,690,261790.0,187726.0,0.699,0.966,0.084,5.525
CMP-0952,Bucaramanga,Frecuente,Tienda,Hogar,15,549,237657.0,169850.0,0.885,0.863,0.077,7.727
CMP-0953,Bogota,Frecuente,Tienda,Educacion,0,648,257748.0,172147.0,0.802,0.96,0.083,3.572
CMP-0954,Manizales,Frecuente,Digital,Educacion,15,437,327036.0,239754.0,0.817,1.001,0.079,11.072
CMP-0955,Bogota,Frecuente,B2B,Hogar,10,655,210286.0,124453.0,0.765,0.939,0.017,6.497
CMP-0956,Bogota,Ocasional,Tienda,Educacion,20,526,250532.0,172589.0,0.82,0.874,0.033,3.41
CMP-0957,Manizales,En riesgo,B2B,Tecnologia,20,540,260772.0,160914.0,0.611,0.968,0.032,7.668
CMP-0958,Bogota,Frecuente,Tienda,Educacion,15,190,324844.0,215696.0,0.734,1.016,0.025,11.063
CMP-0959,Medellin,Ocasional,Tienda,Hogar,0,431,252512.0,191797.0,0.63,1.124,0.092,1.318
CMP-0960,Manizales,En riesgo,Tienda,Bienestar,15,533,395622.0,299204.0,0.676,1.12,0.028,7.027
CMP-0961,Pereira,En riesgo,Tienda,Hogar,25,551,248260.0,159638.0,0.608,0.891,0.085,6.44
CMP-0962,Manizales,Ocasional,B2B,Hogar,10,673,242174.0,159284.0,0.646,0.816,0.034,3.195
CMP-0963,Medellin,En riesgo,Digital,Hogar,10,282,247173.0,181760.0,0.902,0.937,0.027,11.826
CMP-0964,Bucaramanga,En riesgo,Digital,Bienestar,20,267,161252.0,121996.0,0.797,0.871,0.032,14.041
CMP-0965,Medellin,Ocasional,Digital,Tecnologia,5,681,182245.0,128823.0,0.561,0.978,0.068,1.992
CMP-0966,Manizales,Frecuente,B2B,Educacion,15,691,220200.0,117949.0,0.905,1.241,0.083,15.084
CMP-0967,Bogota,Alto valor,Digital,Educacion,20,191,345187.0,206226.0,0.959,0.881,0.1,12.301
CMP-0968,Bucaramanga,Alto valor,Tienda,Bienestar,0,314,257516.0,189319.0,0.946,0.943,0.028,-0.765
CMP-0969,Medellin,Frecuente,Tienda,Bienestar,15,667,223652.0,157541.0,0.92,1.126,0.08,12.923
CMP-0970,Pereira,Frecuente,B2B,Bienestar,15,203,351990.0,245737.0,0.996,1.029,0.096,9.306
CMP-0971,Bucaramanga,Frecuente,Digital,Tecnologia,10,565,376338.0,256024.0,0.814,0.82,0.048,8.353
CMP-0972,Manizales,Ocasional,Tienda,Bienestar,20,149,354154.0,219456.0,0.983,0.873,0.023,5.006
CMP-0973,Manizales,Ocasional,B2B,Tecnologia,5,190,196018.0,120900.0,0.977,1.221,0.031,8.212
CMP-0974,Manizales,Ocasional,Digital,Bienestar,10,566,222856.0,159151.0,0.691,0.846,0.025,6.267
CMP-0975,Pereira,Alto valor,Tienda,Hogar,20,456,396030.0,233859.0,0.939,1.086,0.108,7.028
CMP-0976,Bucaramanga,Frecuente,Digital,Bienestar,5,423,278085.0,190310.0,0.907,1.157,0.055,16.225
CMP-0977,Pereira,Ocasional,Tienda,Educacion,20,611,239928.0,166580.0,0.899,0.919,0.07,6.191
CMP-0978,Manizales,Ocasional,Tienda,Tecnologia,0,270,313876.0,226836.0,0.953,1.126,0.096,2.796
CMP-0979,Bucaramanga,En riesgo,Digital,Bienestar,15,392,335547.0,200245.0,0.723,0.876,0.054,9.489
CMP-0980,Manizales,En riesgo,Digital,Hogar,0,457,217141.0,151576.0,0.73,0.928,0.083,9.116
CMP-0981,Manizales,En riesgo,Digital,Hogar,15,538,276458.0,150824.0,0.838,0.94,0.023,10.815
CMP-0982,Bogota,Frecuente,Digital,Bienestar,20,285,329492.0,182253.0,0.882,1.248,0.065,15.044
CMP-0983,Manizales,Frecuente,Tienda,Educacion,20,472,172978.0,107274.0,0.946,0.897,0.025,6.887
CMP-0984,Bogota,Frecuente,Digital,Tecnologia,25,357,260926.0,139140.0,0.944,0.858,0.041,5.949
CMP-0985,Manizales,Ocasional,Digital,Educacion,15,416,176421.0,131865.0,0.875,1.217,0.046,11.005
CMP-0986,Bogota,En riesgo,Tienda,Educacion,20,614,186231.0,137151.0,0.981,0.873,0.09,9.313
CMP-0987,Bogota,Frecuente,Tienda,Bienestar,15,324,217767.0,115797.0,0.63,1.196,0.086,10.671
CMP-0988,Bucaramanga,Ocasional,Tienda,Bienestar,20,494,295784.0,213318.0,0.978,1.093,0.093,10.32
CMP-0989,Bucaramanga,Frecuente,B2B,Hogar,15,664,235848.0,151445.0,0.579,1.06,0.021,4.85
CMP-0990,Bogota,Alto valor,Digital,Tecnologia,20,552,211369.0,145521.0,0.8,1.138,0.119,13.853
CMP-0991,Bucaramanga,Alto valor,Tienda,Bienestar,10,693,263867.0,193378.0,0.591,1.127,0.021,13.073
CMP-0992,Manizales,Alto valor,Digital,Educacion,15,441,173978.0,114560.0,0.806,0.85,0.102,7.417
CMP-0993,Pereira,En riesgo,Tienda,Tecnologia,15,254,292160.0,160080.0,0.726,1.25,0.093,14.635
CMP-0994,Manizales,Frecuente,B2B,Bienestar,5,694,344854.0,179538.0,0.587,1.224,0.077,3.93
CMP-0995,Manizales,Ocasional,Tienda,Bienestar,5,479,254060.0,162410.0,0.842,1.203,0.061,5.694
CMP-0996,Bogota,Ocasional,Tienda,Educacion,25,229,244801.0,183066.0,0.879,1.08,0.094,6.228
CMP-0997,Manizales,Alto valor,Tienda,Hogar,10,276,288008.0,189345.0,0.628,1.035,0.093,8.302
CMP-0998,Bucaramanga,Alto valor,Digital,Hogar,5,242,107865.0,65744.0,0.862,1.041,0.029,8.976
CMP-0999,Medellin,Ocasional,Tienda,Hogar,10,596,300261.0,158364.0,0.631,0.807,0.098,7.814
CMP-1000,Manizales,Frecuente,Tienda,Educacion,10,137,492641.0,364355.0,0.612,1.025,0.023,10.63
CMP-1001,Medellin,En riesgo,B2B,Educacion,15,538,250799.0,150108.0,0.616,1.081,0.068,4.73
CMP-1002,Bogota,Alto valor,Digital,Hogar,20,423,251066.0,173021.0,0.82,1.096,0.083,9.655
CMP-1003,Manizales,Ocasional,Digital,Educacion,25,125,315771.0,216813.0,0.9,0.949,0.101,8.284
CMP-1004,Medellin,Ocasional,Tienda,Bienestar,15,460,383400.0,222729.0,0.819,1.012,0.064,7.84
CMP-1005,Pereira,Frecuente,Digital,Hogar,15,546,333123.0,178323.0,0.914,1.086,0.04,18.591
CMP-1006,Medellin,Frecuente,Digital,Tecnologia,10,530,98329.0,60217.0,0.816,0.993,0.067,13.734
CMP-1007,Medellin,En riesgo,Digital,Bienestar,20,407,302255.0,180178.0,0.909,1.233,0.041,18.063
CMP-1008,Manizales,Frecuente,Tienda,Bienestar,5,287,452895.0,311619.0,0.989,1.117,0.071,7.578
CMP-1009,Bogota,Frecuente,Digital,Educacion,5,181,306683.0,219814.0,0.726,0.801,0.064,8.141
CMP-1010,Manizales,Frecuente,Digital,Bienestar,25,87,173405.0,99428.0,0.617,0.81,0.097,0.336
CMP-1011,Bucaramanga,Frecuente,Digital,Tecnologia,20,302,281137.0,181833.0,0.611,1.111,0.04,14.231
CMP-1012,Bogota,Ocasional,B2B,Bienestar,10,471,163948.0,86851.0,0.819,0.986,0.036,7.63
CMP-1013,Bucaramanga,Ocasional,Tienda,Bienestar,15,103,352460.0,201403.0,0.796,1.178,0.065,8.114
CMP-1014,Bucaramanga,Frecuente,Digital,Hogar,10,699,188309.0,132348.0,0.633,0.878,0.02,11.234
CMP-1015,Manizales,Ocasional,Digital,Hogar,10,443,265568.0,188664.0,0.947,0.806,0.039,15.723
CMP-1016,Medellin,Frecuente,Tienda,Educacion,10,262,195666.0,138207.0,0.981,0.975,0.052,10.161
CMP-1017,Bucaramanga,Alto valor,Digital,Bienestar,5,676,219016.0,121373.0,0.664,1.131,0.066,13.216
CMP-1018,Manizales,Ocasional,Tienda,Bienestar,15,194,371461.0,242285.0,0.643,1.237,0.043,8.551
CMP-1019,Pereira,En riesgo,Digital,Hogar,10,673,267759.0,166399.0,0.646,1.198,0.074,15.677
CMP-1020,Pereira,Alto valor,B2B,Hogar,15,254,218060.0,165280.0,0.724,1.018,0.107,5.138
CMP-1021,Pereira,Frecuente,Digital,Bienestar,5,315,174108.0,117867.0,0.934,1.166,0.072,13.018
CMP-1022,Pereira,Frecuente,Tienda,Educacion,25,343,119622.0,89053.0,0.818,0.832,0.045,3.59
CMP-1023,Medellin,Ocasional,Digital,Bienestar,15,696,166154.0,92196.0,0.58,1.058,0.022,14.576
CMP-1024,Medellin,Alto valor,B2B,Bienestar,20,235,268397.0,168610.0,0.763,1.216,0.029,5.681
CMP-1025,Medellin,Frecuente,B2B,Tecnologia,5,683,333518.0,235192.0,0.591,0.978,0.074,2.895
CMP-1026,Pereira,Ocasional,Tienda,Educacion,15,295,217974.0,132590.0,0.733,1.232,0.087,14.111
CMP-1027,Pereira,Frecuente,Digital,Tecnologia,20,256,377791.0,253801.0,0.732,0.899,0.02,8.449
CMP-1028,Bucaramanga,Alto valor,Digital,Educacion,10,475,206187.0,132539.0,0.842,0.848,0.034,11.516
CMP-1029,Manizales,Alto valor,Tienda,Hogar,5,510,242149.0,183564.0,0.797,1.036,0.049,6.901
CMP-1030,Bucaramanga,Frecuente,Tienda,Educacion,10,293,179032.0,100567.0,0.944,1.208,0.049,10.631
CMP-1031,Manizales,Frecuente,Digital,Educacion,10,163,334307.0,248886.0,0.557,0.94,0.116,3.934
CMP-1032,Pereira,En riesgo,Digital,Educacion,10,325,417313.0,257222.0,0.898,1.16,0.036,15.494
CMP-1033,Bogota,Ocasional,Digital,Educacion,10,415,127864.0,80851.0,0.56,0.876,0.022,4.035
CMP-1034,Bucaramanga,Ocasional,Tienda,Bienestar,10,104,234038.0,151391.0,0.687,1.136,0.052,8.889
CMP-1035,Pereira,En riesgo,Tienda,Educacion,15,128,354858.0,207127.0,0.946,1.051,0.029,12.04
CMP-1036,Bogota,Frecuente,Tienda,Tecnologia,0,649,151479.0,113803.0,0.861,0.879,0.028,1.198
CMP-1037,Medellin,Frecuente,Tienda,Tecnologia,10,102,302501.0,223475.0,0.627,1.123,0.058,8.108
CMP-1038,Pereira,En riesgo,Digital,Bienestar,15,332,351610.0,264937.0,0.771,1.121,0.047,15.882
CMP-1039,Manizales,Frecuente,Digital,Educacion,5,553,265867.0,201862.0,0.875,1.032,0.025,9.402
CMP-1040,Medellin,Ocasional,Digital,Educacion,5,283,301270.0,205090.0,0.972,0.901,0.078,5.716
CMP-1041,Bogota,Ocasional,Tienda,Bienestar,5,386,392068.0,246377.0,0.835,0.86,0.068,4.699
CMP-1042,Medellin,Alto valor,Digital,Bienestar,0,133,406132.0,294111.0,0.561,1.231,0.023,11.058
CMP-1043,Manizales,Frecuente,Digital,Bienestar,10,572,255352.0,134242.0,0.775,1.095,0.106,13.225
CMP-1044,Bucaramanga,Frecuente,Digital,Educacion,0,473,220072.0,158508.0,0.619,1.164,0.045,4.582
CMP-1045,Bogota,Alto valor,Digital,Educacion,10,608,191001.0,122117.0,0.572,1.114,0.116,12.412
CMP-1046,Pereira,Frecuente,Tienda,Tecnologia,25,615,333272.0,227149.0,0.819,1.173,0.113,1.836
CMP-1047,Bucaramanga,Frecuente,Digital,Bienestar,20,297,157117.0,95805.0,0.9,0.873,0.061,9.934
CMP-1048,Bogota,Ocasional,Digital,Hogar,5,105,241057.0,146676.0,0.566,1.024,0.039,5.384
CMP-1049,Bogota,En riesgo,Tienda,Educacion,10,294,267702.0,141243.0,0.903,1.1,0.103,11.462
CMP-1050,Pereira,Ocasional,Digital,Bienestar,10,170,222275.0,138190.0,0.868,0.847,0.053,7.113
CMP-1051,Manizales,Frecuente,Digital,Educacion,20,410,280987.0,173651.0,0.888,0.867,0.032,9.007
CMP-1052,Bucaramanga,Frecuente,Digital,Hogar,20,170,452338.0,259620.0,0.66,1.085,0.073,13.494
CMP-1053,Manizales,Frecuente,Tienda,Bienestar,5,651,250880.0,145349.0,0.727,1.191,0.066,12.018
CMP-1054,Medellin,Alto valor,Digital,Tecnologia,5,453,227345.0,150091.0,0.604,1.097,0.104,8.127
CMP-1055,Pereira,En riesgo,Tienda,Educacion,10,236,336150.0,200434.0,0.658,0.816,0.092,7.012
CMP-1056,Medellin,Frecuente,B2B,Tecnologia,20,651,277969.0,199932.0,0.686,1.237,0.107,7.387
CMP-1057,Manizales,Frecuente,Tienda,Hogar,20,557,367950.0,201170.0,0.694,0.863,0.092,8.114
CMP-1058,Bogota,Ocasional,Digital,Educacion,5,351,272352.0,179380.0,0.629,0.905,0.082,6.047
CMP-1059,Manizales,Frecuente,Tienda,Educacion,15,170,241368.0,134783.0,0.635,1.239,0.068,11.464
CMP-1060,Bucaramanga,Alto valor,Digital,Hogar,5,293,126221.0,81637.0,0.956,1.147,0.119,15.991
CMP-1061,Bogota,Alto valor,Digital,Hogar,15,442,138520.0,90400.0,0.903,1.221,0.116,15.737
CMP-1062,Bogota,Ocasional,Tienda,Tecnologia,20,554,122323.0,82464.0,0.705,1.163,0.104,11.87
CMP-1063,Pereira,Ocasional,Digital,Educacion,10,242,288450.0,179584.0,0.976,1.093,0.096,13.152
CMP-1064,Bogota,Frecuente,Digital,Tecnologia,5,540,157831.0,101371.0,0.658,0.928,0.076,5.283
CMP-1065,Bogota,En riesgo,Digital,Tecnologia,15,255,354168.0,199549.0,0.733,0.947,0.042,12.945
CMP-1066,Bucaramanga,En riesgo,Digital,Hogar,10,232,262268.0,165524.0,0.916,1.226,0.107,21.659
CMP-1067,Medellin,Ocasional,Digital,Tecnologia,20,357,241686.0,147314.0,0.749,1.187,0.016,10.051
CMP-1068,Bogota,Frecuente,Tienda,Tecnologia,10,179,196711.0,133738.0,0.656,0.962,0.039,10.35
CMP-1069,Bucaramanga,Alto valor,B2B,Bienestar,20,330,306669.0,191471.0,0.716,0.968,0.057,5.557
CMP-1070,Pereira,En riesgo,Digital,Bienestar,10,301,199663.0,141170.0,0.775,0.934,0.077,11.292
CMP-1071,Bogota,Frecuente,Tienda,Hogar,5,253,186097.0,115796.0,0.829,0.947,0.074,8.797
CMP-1072,Bucaramanga,Ocasional,Digital,Educacion,10,560,349126.0,201301.0,0.733,1.187,0.033,9.643
CMP-1073,Bogota,Ocasional,Digital,Bienestar,0,285,286597.0,167855.0,0.744,0.805,0.026,3.907
CMP-1074,Manizales,Alto valor,Digital,Tecnologia,10,510,242380.0,128672.0,0.669,0.996,0.038,13.208
CMP-1075,Manizales,Ocasional,Digital,Bienestar,15,526,308107.0,200141.0,0.791,1.224,0.052,10.988
CMP-1076,Pereira,En riesgo,Digital,Bienestar,5,492,260670.0,187529.0,0.649,1.044,0.016,11.294
CMP-1077,Bogota,Ocasional,Digital,Educacion,5,246,288726.0,203433.0,0.94,1.003,0.088,8.084
CMP-1078,Pereira,Frecuente,Digital,Tecnologia,5,594,198736.0,124224.0,0.886,0.941,0.041,10.866
CMP-1079,Manizales,En riesgo,Tienda,Tecnologia,0,226,415280.0,235492.0,0.735,0.833,0.052,8.647
CMP-1080,Medellin,Frecuente,Digital,Hogar,20,251,216529.0,157467.0,0.886,0.901,0.05,9.501
CMP-1081,Medellin,Ocasional,Digital,Hogar,25,622,376701.0,201018.0,0.553,0.841,0.069,3.686
CMP-1082,Medellin,Ocasional,Digital,Educacion,0,290,245835.0,151388.0,0.705,0.857,0.105,1.948
CMP-1083,Medellin,Ocasional,Tienda,Bienestar,20,512,320532.0,232574.0,0.748,0.874,0.031,5.034
CMP-1084,Manizales,Frecuente,Digital,Bienestar,20,106,315067.0,193565.0,0.761,0.936,0.051,9.371
CMP-1085,Bucaramanga,Alto valor,Tienda,Bienestar,25,460,346014.0,189716.0,0.887,0.805,0.088,2.866
CMP-1086,Medellin,Frecuente,Digital,Educacion,10,618,196953.0,114987.0,0.983,1.228,0.02,17.269
CMP-1087,Medellin,Frecuente,Digital,Hogar,10,519,340673.0,226209.0,0.721,0.856,0.102,8.699
CMP-1088,Medellin,Frecuente,B2B,Tecnologia,10,441,398483.0,221751.0,0.708,0.972,0.116,4.255
CMP-1089,Bogota,Ocasional,Digital,Tecnologia,20,606,240598.0,162929.0,0.825,1.196,0.079,14.862
CMP-1090,Pereira,Frecuente,Digital,Hogar,15,264,262603.0,164169.0,0.677,0.848,0.115,9.667
CMP-1091,Manizales,Ocasional,Digital,Bienestar,10,313,220742.0,132501.0,0.614,1.018,0.058,8.345
CMP-1092,Manizales,En riesgo,B2B,Hogar,10,123,234017.0,135220.0,0.983,1.18,0.059,18.008
CMP-1093,Medellin,Frecuente,Tienda,Hogar,15,512,388357.0,278684.0,0.914,1.051,0.026,6.32
CMP-1094,Bucaramanga,Ocasional,Tienda,Hogar,20,528,184682.0,113617.0,0.981,0.895,0.019,10.882
CMP-1095,Bucaramanga,Ocasional,B2B,Educacion,10,545,189341.0,132015.0,0.648,1.131,0.041,4.189
CMP-1096,Pereira,Frecuente,Digital,Educacion,15,544,380818.0,238272.0,0.558,1.107,0.065,12.019
CMP-1097,Medellin,Alto valor,B2B,Tecnologia,10,158,306841.0,166323.0,0.747,0.963,0.068,6.88
CMP-1098,Bogota,Ocasional,Digital,Tecnologia,10,493,419028.0,262195.0,0.97,0.821,0.038,7.247
CMP-1099,Pereira,En riesgo,Tienda,Tecnologia,15,553,226217.0,145196.0,0.612,0.804,0.079,11.957
CMP-1100,Manizales,Ocasional,Digital,Educacion,20,206,269471.0,169735.0,0.603,1.171,0.034,14.929
CMP-1101,Manizales,En riesgo,Digital,Hogar,25,375,210449.0,150660.0,0.581,0.945,0.049,7.071
CMP-1102,Manizales,En riesgo,B2B,Educacion,10,646,270748.0,199975.0,0.894,0.862,0.036,10.582
CMP-1103,Medellin,Frecuente,Digital,Bienestar,10,337,126943.0,89980.0,0.904,1.033,0.088,13.443
CMP-1104,Pereira,Ocasional,B2B,Bienestar,10,546,311372.0,205464.0,0.863,1.214,0.069,14.434
CMP-1105,Bucaramanga,Frecuente,Digital,Hogar,5,408,284261.0,184755.0,0.574,0.804,0.092,-0.48
CMP-1106,Pereira,En riesgo,Tienda,Hogar,10,487,255683.0,172512.0,0.875,0.825,0.021,11.588
CMP-1107,Bucaramanga,Alto valor,B2B,Tecnologia,5,468,230723.0,135914.0,0.752,0.988,0.06,4.708
CMP-1108,Medellin,Frecuente,Digital,Bienestar,10,483,192893.0,137889.0,0.621,1.104,0.117,4.993
CMP-1109,Medellin,En riesgo,B2B,Hogar,5,563,314578.0,228272.0,0.683,1.014,0.021,6.432
CMP-1110,Pereira,Frecuente,Tienda,Hogar,10,640,172168.0,100569.0,0.776,1.204,0.059,16.851
CMP-1111,Bogota,Ocasional,Tienda,Tecnologia,20,263,298392.0,219818.0,0.698,0.82,0.019,2.036
CMP-1112,Bucaramanga,Frecuente,Digital,Educacion,10,655,415584.0,300756.0,0.986,0.953,0.03,15.278
CMP-1113,Pereira,En riesgo,Tienda,Educacion,15,469,371414.0,230974.0,0.764,0.958,0.064,14.851
CMP-1114,Bucaramanga,En riesgo,Tienda,Hogar,20,449,147115.0,108595.0,0.717,0.953,0.032,9.608
CMP-1115,Pereira,Frecuente,Digital,Bienestar,15,283,219745.0,120619.0,0.853,1.019,0.069,13.372
CMP-1116,Manizales,Ocasional,Digital,Educacion,5,338,291609.0,153595.0,0.843,1.156,0.112,5.773
CMP-1117,Medellin,Frecuente,Digital,Bienestar,10,484,254729.0,153726.0,0.551,0.943,0.036,7.021
CMP-1118,Manizales,Ocasional,B2B,Bienestar,15,305,155045.0,101663.0,0.828,1.135,0.026,11.24
CMP-1119,Bogota,Ocasional,Digital,Hogar,15,258,288899.0,174595.0,0.66,0.866,0.102,8.123
CMP-1120,Manizales,Ocasional,Tienda,Bienestar,5,587,259249.0,193425.0,0.719,1.052,0.063,6.751
CMP-1121,Pereira,Alto valor,B2B,Bienestar,10,337,403574.0,234529.0,0.868,0.969,0.108,10.059
CMP-1122,Pereira,Frecuente,Digital,Bienestar,15,479,241008.0,141590.0,0.801,1.043,0.047,18.982
CMP-1123,Bucaramanga,Ocasional,Digital,Bienestar,10,99,347600.0,233712.0,0.716,0.848,0.081,6.669
CMP-1124,Bucaramanga,Ocasional,Tienda,Bienestar,15,127,164968.0,85937.0,0.625,1.229,0.112,13.997
CMP-1125,Medellin,Frecuente,Digital,Tecnologia,0,605,182899.0,127044.0,0.777,1.208,0.033,8.615
CMP-1126,Medellin,Alto valor,Tienda,Educacion,10,168,314125.0,191802.0,0.694,1.172,0.099,16.8
CMP-1127,Medellin,Frecuente,Tienda,Educacion,20,573,341280.0,257550.0,0.961,1.202,0.081,8.888
CMP-1128,Bogota,En riesgo,Tienda,Tecnologia,10,638,188196.0,129091.0,0.79,0.866,0.1,10.773
CMP-1129,Manizales,Alto valor,Digital,Hogar,15,378,261806.0,139420.0,0.94,1.027,0.033,14.3
CMP-1130,Bogota,Frecuente,Tienda,Educacion,10,628,156382.0,84795.0,0.726,0.943,0.061,8.487
CMP-1131,Manizales,En riesgo,Tienda,Hogar,10,344,246409.0,133347.0,0.922,1.199,0.029,18.866
CMP-1132,Bogota,Alto valor,Digital,Educacion,20,670,322769.0,241635.0,0.575,0.885,0.116,10.113
CMP-1133,Bogota,Ocasional,Tienda,Educacion,10,227,227378.0,155566.0,0.684,0.899,0.022,9.112
CMP-1134,Bogota,Frecuente,B2B,Educacion,10,345,241322.0,150253.0,0.585,1.109,0.022,5.448
CMP-1135,Bogota,En riesgo,Tienda,Tecnologia,20,321,175265.0,99571.0,0.564,0.84,0.109,4.604
CMP-1136,Pereira,Ocasional,Digital,Hogar,20,566,211373.0,154233.0,0.963,1.13,0.047,12.521
CMP-1137,Bogota,En riesgo,Digital,Bienestar,15,107,391858.0,222722.0,0.873,0.921,0.078,14.418
CMP-1138,Bucaramanga,Frecuente,Digital,Educacion,0,593,265469.0,183068.0,0.831,1.097,0.045,6.88
CMP-1139,Bogota,Frecuente,Digital,Tecnologia,5,94,184827.0,129970.0,0.79,1.193,0.083,9.362
CMP-1140,Manizales,Ocasional,Digital,Hogar,15,275,236392.0,139641.0,0.806,1.074,0.035,15.13
CMP-1141,Medellin,Frecuente,B2B,Tecnologia,5,449,140193.0,89889.0,0.837,0.896,0.063,3.894
CMP-1142,Bucaramanga,Frecuente,Digital,Educacion,5,170,183938.0,105492.0,0.922,0.822,0.071,12.781
CMP-1143,Medellin,Alto valor,Tienda,Educacion,20,383,362025.0,221177.0,0.819,0.82,0.05,7.994
CMP-1144,Medellin,En riesgo,Digital,Tecnologia,10,698,249314.0,187392.0,0.887,0.84,0.041,15.127
CMP-1145,Bucaramanga,Ocasional,Digital,Tecnologia,0,590,401805.0,275780.0,0.676,1.061,0.03,5.631
CMP-1146,Manizales,Ocasional,Digital,Hogar,0,98,252849.0,182857.0,0.99,0.957,0.089,3.328
CMP-1147,Manizales,Ocasional,Digital,Educacion,10,446,257302.0,167180.0,0.564,0.909,0.033,8.27
CMP-1148,Bogota,Frecuente,Tienda,Hogar,15,450,308067.0,177869.0,0.724,0.899,0.046,13.324
CMP-1149,Bogota,Frecuente,B2B,Hogar,20,122,80000.0,55287.0,0.947,1.227,0.05,11.699
CMP-1150,Medellin,Frecuente,B2B,Hogar,5,483,275370.0,176275.0,0.631,0.853,0.063,5.071
CMP-1151,Bucaramanga,Ocasional,Digital,Bienestar,5,403,256326.0,144169.0,0.614,0.937,0.089,7.835
CMP-1152,Manizales,Frecuente,Tienda,Hogar,15,502,371453.0,229923.0,0.714,1.012,0.06,10.061
CMP-1153,Manizales,En riesgo,Digital,Tecnologia,10,264,332351.0,223460.0,0.743,0.8,0.106,12.059
CMP-1154,Medellin,Ocasional,B2B,Educacion,15,238,174973.0,121865.0,0.97,1.214,0.086,12.461
CMP-1155,Bucaramanga,Frecuente,Tienda,Hogar,20,536,353160.0,204258.0,0.926,0.845,0.103,9.859
CMP-1156,Manizales,Ocasional,Digital,Hogar,15,527,240326.0,175496.0,0.759,1.107,0.09,7.954
CMP-1157,Pereira,Alto valor,Digital,Bienestar,10,180,192166.0,117431.0,0.988,1.083,0.031,16.829
CMP-1158,Medellin,En riesgo,Digital,Bienestar,25,214,274783.0,160768.0,0.839,1.164,0.118,12.13
CMP-1159,Bucaramanga,En riesgo,Digital,Tecnologia,0,443,244792.0,138755.0,0.943,1.093,0.098,9.76
CMP-1160,Bucaramanga,En riesgo,B2B,Tecnologia,25,594,375385.0,267650.0,0.661,1.146,0.075,10.455
CMP-1161,Manizales,Frecuente,Tienda,Tecnologia,15,205,285547.0,172756.0,0.77,0.99,0.032,7.377
CMP-1162,Manizales,Alto valor,B2B,Educacion,15,215,275424.0,175174.0,0.563,1.02,0.033,4.029
CMP-1163,Medellin,Frecuente,Digital,Bienestar,20,580,327549.0,187841.0,0.554,1.116,0.08,12.353
CMP-1164,Manizales,Alto valor,Tienda,Educacion,15,511,341965.0,234131.0,0.867,1.056,0.059,8.624
CMP-1165,Manizales,Alto valor,Digital,Bienestar,10,639,318770.0,225513.0,0.603,1.03,0.086,6.643
CMP-1166,Pereira,Alto valor,Tienda,Hogar,10,565,366460.0,220412.0,0.797,0.893,0.054,12.172
CMP-1167,Pereira,En riesgo,Digital,Bienestar,15,671,305651.0,228266.0,0.863,0.916,0.069,14.832
CMP-1168,Bucaramanga,Alto valor,Digital,Bienestar,15,197,272574.0,143741.0,0.565,0.961,0.035,12.565
CMP-1169,Medellin,Alto valor,Tienda,Hogar,5,248,352938.0,194789.0,0.752,0.804,0.031,4.804
CMP-1170,Medellin,Ocasional,Digital,Educacion,15,227,253183.0,167432.0,0.858,0.988,0.023,7.323
CMP-1171,Bogota,Ocasional,Digital,Educacion,15,114,262493.0,180684.0,0.95,0.801,0.101,6.473
CMP-1172,Bogota,Ocasional,Tienda,Educacion,10,563,389118.0,225752.0,0.685,1.054,0.073,6.801
CMP-1173,Bucaramanga,Ocasional,Digital,Educacion,0,490,381644.0,249205.0,0.988,1.117,0.114,3.985
CMP-1174,Pereira,En riesgo,B2B,Hogar,10,133,259387.0,154702.0,0.93,1.053,0.094,13.116
CMP-1175,Pereira,Ocasional,Tienda,Tecnologia,0,202,225984.0,147563.0,0.843,1.112,0.096,2.385
CMP-1176,Bucaramanga,Frecuente,Tienda,Hogar,0,198,369738.0,250771.0,0.726,0.8,0.068,0.905
CMP-1177,Bucaramanga,Ocasional,Tienda,Bienestar,10,329,320031.0,241135.0,0.87,0.827,0.101,6.935
CMP-1178,Pereira,Frecuente,Tienda,Educacion,5,362,283669.0,178532.0,0.917,1.114,0.114,10.835
CMP-1179,Bucaramanga,Frecuente,Tienda,Hogar,10,259,235860.0,159340.0,0.686,1.161,0.091,11.763
CMP-1180,Pereira,Frecuente,B2B,Hogar,15,656,284877.0,187657.0,0.997,1.123,0.026,10.609
CMP-1181,Bogota,Alto valor,Tienda,Hogar,10,211,258372.0,154045.0,0.959,1.098,0.083,14.075
CMP-1182,Medellin,Ocasional,Digital,Educacion,25,428,210175.0,122056.0,0.768,1.118,0.028,8.122
CMP-1183,Bogota,Frecuente,Digital,Tecnologia,20,351,269678.0,204170.0,0.875,1.133,0.023,6.42
CMP-1184,Manizales,Alto valor,Tienda,Hogar,15,320,279907.0,159447.0,0.786,1.126,0.088,14.519
CMP-1185,Manizales,Frecuente,Digital,Tecnologia,25,591,231845.0,164533.0,0.892,1.132,0.103,10.662
